date,close,volume,symbol,asset_name,category,kind,return_1d,vol_20d,mom_5d,mom_20d,volume_chg_5d
2025-07-01 00:00:00+00:00,247.7088623046875,7178300,GE,GE 에어로스페이스,Industrials,stock,-0.03251885127910259,0.01751267727917743,0.001085331206084117,0.0062227844219089334,0.36581235610860596
2025-07-02 00:00:00+00:00,243.4613494873047,6228600,GE,GE 에어로스페이스,Industrials,stock,-0.017147197632994993,0.017895237367066278,-0.02060822224688441,-0.01655478659515075,0.19840689575557002
2025-07-03 00:00:00+00:00,245.58013916015625,3089500,GE,GE 에어로스페이스,Industrials,stock,0.008702776343404883,0.017911906952986084,-0.0164143615625737,-0.015943891276998245,-0.5450127387597014
2025-07-07 00:00:00+00:00,247.7020263671875,5336400,GE,GE 에어로스페이스,Industrials,stock,0.008640304603978688,0.01800321082736757,-0.021597847508031953,-0.01153888636734235,-0.8022676745220098
2025-07-08 00:00:00+00:00,246.10812377929688,5994500,GE,GE 에어로스페이스,Industrials,stock,-0.006434757968139748,0.017684854943857232,-0.03877088575593857,-0.03215281635302181,-0.26319476879962633
2025-07-09 00:00:00+00:00,249.37562561035156,5589500,GE,GE 에어로스페이스,Industrials,stock,0.013276692296370074,0.01760694481718572,0.006728718908788567,-0.0028416705537730458,-0.22133374197233324
2025-07-10 00:00:00+00:00,251.60707092285156,5462500,GE,GE 에어로스페이스,Industrials,stock,0.008948129180782916,0.015323096023934087,0.03345796551567881,0.045201800077686594,-0.12299714221494396
2025-07-11 00:00:00+00:00,254.4462127685547,7867200,GE,GE 에어로스페이스,Industrials,stock,0.01128403043400028,0.01520307727419812,0.03610256773499265,0.041841768557051795,1.546431461401521
2025-07-14 00:00:00+00:00,261.3398132324219,7502200,GE,GE 에어로스페이스,Industrials,stock,0.027092564628335092,0.015009886279847702,0.05505722769105681,0.09472518490366433,0.40585413387302305
2025-07-15 00:00:00+00:00,263.66094970703125,9392400,GE,GE 에어로스페이스,Industrials,stock,0.008881679549319399,0.014363520909713058,0.07132160311569113,0.12027267321945279,0.5668362665776963
2025-07-16 00:00:00+00:00,265.1651611328125,11912900,GE,GE 에어로스페이스,Industrials,stock,0.005705097502882728,0.014293128891681828,0.06331627433040321,0.12694976383350087,1.1312997584757132
2025-07-17 00:00:00+00:00,259.28765869140625,16260200,GE,GE 에어로스페이스,Industrials,stock,-0.022165439895259875,0.01551456638521062,0.03052612051157233,0.10566307702668376,1.976695652173913
2025-07-18 00:00:00+00:00,262.26629638671875,8619800,GE,GE 에어로스페이스,Industrials,stock,0.011487772732205359,0.015537425600662047,0.030733739492822654,0.11770099033736159,0.09566300589790533
2025-07-21 00:00:00+00:00,261.8578186035156,5208500,GE,GE 에어로스페이스,Industrials,stock,-0.0015574924755135111,0.015464815163206922,0.001982114262219392,0.0997362022024697,-0.30573698381808
2025-07-22 00:00:00+00:00,258.0125732421875,4751300,GE,GE 에어로스페이스,Industrials,stock,-0.014684477942399354,0.014288493870785676,-0.02142287840167456,0.046681862817679276,-0.49413355478897836
2025-07-23 00:00:00+00:00,262.1766052246094,4689800,GE,GE 에어로스페이스,Industrials,stock,0.016138872342911892,0.014615624220113636,-0.01127054510266623,0.05955495993894511,-0.606325915604093
2025-07-24 00:00:00+00:00,266.98822021484375,5206700,GE,GE 에어로스페이스,Industrials,stock,0.01835257187082817,0.015012959639453207,0.02969891263742097,0.07403523469334639,-0.6797886864860211
2025-07-25 00:00:00+00:00,270.5545654296875,4598400,GE,GE 에어로스페이스,Industrials,stock,0.013357687511358796,0.01516822026388688,0.031602493942826326,0.0836119968022837,-0.46653054595234233
2025-07-28 00:00:00+00:00,269.5782775878906,5006400,GE,GE 에어로스페이스,Industrials,stock,-0.003608469294341221,0.015076710391713445,0.029483400669676696,0.0648115032619232,-0.03880195833733324
2025-07-29 00:00:00+00:00,269.2794494628906,4125300,GE,GE 에어로스페이스,Industrials,stock,-0.0011085022416265078,0.014982689221280165,0.04366793477978037,0.05172979549209389,-0.1317534148548818
2025-07-30 00:00:00+00:00,272.507080078125,4697000,GE,GE 에어로스페이스,Industrials,stock,0.011986175037390634,0.01260327571903357,0.0394027333013387,0.10011033736425268,0.0015352467056164443
2025-07-31 00:00:00+00:00,270.0464782714844,4524000,GE,GE 에어로스페이스,Industrials,stock,-0.009029496796689407,0.011972242759149541,0.011454655393334123,0.1091965063044471,-0.1311195190811839
2025-08-01 00:00:00+00:00,268.3529968261719,4416300,GE,GE 에어로스페이스,Industrials,stock,-0.006271073987530351,0.012211637870114577,-0.008137244330063909,0.09273086066281677,-0.039600730688935326
2025-08-04 00:00:00+00:00,275.1768798828125,3744000,GE,GE 에어로스페이스,Industrials,stock,0.025428756665090813,0.013057859132751785,0.020768002322058665,0.11091896953195257,-0.25215723873442
2025-08-05 00:00:00+00:00,271.08251953125,4000600,GE,GE 에어로스페이스,Industrials,stock,-0.014879012921820034,0.01358497818288621,0.006695906694535347,0.10147733186714913,-0.030228104622694096
2025-08-06 00:00:00+00:00,271.2419128417969,3576800,GE,GE 에어로스페이스,Industrials,stock,0.000587988155128949,0.013470557381277688,-0.0046426949199464,0.08768413985098644,-0.2384926548860975
2025-08-07 00:00:00+00:00,270.98291015625,3050400,GE,GE 에어로스페이스,Industrials,stock,-0.0009548770794060024,0.013472614385646247,0.0034676693092223765,0.07700832557022808,-0.3257294429708223
2025-08-08 00:00:00+00:00,273.9615173339844,4467300,GE,GE 에어로스페이스,Industrials,stock,0.010991863568137639,0.013464230677779734,0.02089978712421625,0.07669717050644764,0.011548128523877432
2025-08-11 00:00:00+00:00,274.15081787109375,3360100,GE,GE 에어로스페이스,Industrials,stock,0.0006909749184904612,0.012303274391448665,-0.0037287362664905066,0.04902048593445052,-0.10253739316239319
2025-08-12 00:00:00+00:00,278.5639343261719,3630100,GE,GE 에어로스페이스,Industrials,stock,0.016097403937540555,0.012603402780850615,0.02759829297683436,0.05652329112710919,-0.09261110833374997
2025-08-13 00:00:00+00:00,267.8349609375,7599600,GE,GE 에어로스페이스,Industrials,stock,-0.03851529960123723,0.01559574162821013,-0.012560565838082738,0.010068441092645264,1.1246924625363452
2025-08-14 00:00:00+00:00,268.67181396484375,4481700,GE,GE 에어로스페이스,Industrials,stock,0.003124510050571905,0.014647740906049223,-0.008528568056463959,0.036192062980545225,0.46921715184893786
2025-08-15 00:00:00+00:00,266.828857421875,5203300,GE,GE 에어로스페이스,Industrials,stock,-0.006859508318985408,0.01458888248652945,-0.02603526211097018,0.017396673144873365,0.16475275893716557
2025-08-18 00:00:00+00:00,267.4265441894531,2697000,GE,GE 에어로스페이스,Industrials,stock,0.0022399629985789815,0.014579040854435598,-0.02452764406780794,0.021266218498402933,-0.19734531710365766
2025-08-19 00:00:00+00:00,264.9161071777344,3404900,GE,GE 에어로스페이스,Industrials,stock,-0.009387389046691896,0.014322006530791898,-0.048993518064176955,0.026756579529427782,-0.06203685848874685
2025-08-20 00:00:00+00:00,265.4241943359375,3854700,GE,GE 에어로스페이스,Industrials,stock,0.0019179171988294996,0.013899535226643576,-0.009000940702901916,0.012387028615867157,-0.49277593557555666
2025-08-21 00:00:00+00:00,267.685546875,3266400,GE,GE 에어로스페이스,Industrials,stock,0.0085197679311797,0.013407784967556463,-0.0036708989874643105,0.0026118255689151493,-0.27116942231742425
2025-08-22 00:00:00+00:00,265.51385498046875,5229300,GE,GE 에어로스페이스,Industrials,stock,-0.008112847032213377,0.01315743124642719,-0.004928261710940629,-0.018631030828155648,0.004996828935483144
2025-08-25 00:00:00+00:00,265.5935363769531,4301600,GE,GE 에어로스페이스,Industrials,stock,0.00030010259347945656,0.013143433123736954,-0.006854247838619321,-0.014781388346983393,0.5949573600296625
2025-08-26 00:00:00+00:00,272.8955993652344,4693500,GE,GE 에어로스페이스,Industrials,stock,0.027493376111072054,0.01457078567308769,0.030120826825174918,0.013428985797306892,0.37845458016388145
2025-08-27 00:00:00+00:00,272.307861328125,2705700,GE,GE 에어로스페이스,Industrials,stock,-0.002153710204475523,0.014339040141212553,0.02593458749836164,-0.0007310589873220641,-0.2980776714141178
2025-08-28 00:00:00+00:00,274.94775390625,3388100,GE,GE 에어로스페이스,Industrials,stock,0.00969451474977423,0.014325490342624378,0.02712961949582282,0.018149748391972143,0.03725814352192014
2025-08-29 00:00:00+00:00,274.15081787109375,5037100,GE,GE 에어로스페이스,Industrials,stock,-0.0028984998925577488,0.014255101724744815,0.03252923615327097,0.021605203271411355,-0.03675444132101813
2025-09-02 00:00:00+00:00,274.340087890625,4081200,GE,GE 에어로스페이스,Industrials,stock,0.0006903864850777985,0.013062422818410135,0.03293209478282644,-0.0030409240505374635,-0.051236749116607805
2025-09-03 00:00:00+00:00,274.87799072265625,4120400,GE,GE 에어로스페이스,Industrials,stock,0.001960715388579004,0.012591914420060586,0.007264284810869048,0.014001165394099457,-0.12210503888356239
2025-09-04 00:00:00+00:00,281.1938171386719,4591300,GE,GE 에어로스페이스,Industrials,stock,0.022976835647740446,0.01353466509032343,0.03263202085759653,0.036690141993945824,0.6968991388550099
2025-09-05 00:00:00+00:00,278.16546630859375,4952600,GE,GE 에어로스페이스,Industrials,stock,-0.010769620971376792,0.013818233836753971,0.011702995775120684,0.026505568739380037,0.4617632301289809
2025-09-08 00:00:00+00:00,274.99755859375,5008600,GE,GE 에어로스페이스,Industrials,stock,-0.011388572984574963,0.013906512968599929,0.003088594552558943,0.0037817036124185854,-0.0056580175100752195
2025-09-09 00:00:00+00:00,275.18682861328125,3073600,GE,GE 에어로스페이스,Industrials,stock,0.0006882607267464369,0.01390650877097176,0.0030864636997340877,0.0037789810376369637,-0.24688817014603548
2025-09-10 00:00:00+00:00,282.3294982910156,3206400,GE,GE 에어로스페이스,Industrials,stock,0.025955710575712,0.014651393372060808,0.02710841835233624,0.013517772765352376,-0.22182312396854675
2025-09-11 00:00:00+00:00,280.4865417480469,4016800,GE,GE 에어로스페이스,Industrials,stock,-0.006527679729268265,0.01155563006021697,-0.0025152593958928104,0.04723648013038573,-0.1251279594014767
2025-09-12 00:00:00+00:00,280.6160583496094,3249700,GE,GE 에어로스페이스,Industrials,stock,0.00046175691979843947,0.01156185614464054,0.008809835647596076,0.044456633572766746,-0.3438395994023341
2025-09-15 00:00:00+00:00,285.6866760253906,3716600,GE,GE 에어로스페이스,Industrials,stock,0.018069591974184007,0.011868915779085446,0.03886986301369855,0.0706738348532523,-0.2579563151379627
2025-09-16 00:00:00+00:00,291.8530578613281,5538400,GE,GE 에어로스페이스,Industrials,stock,0.02158442221291912,0.012531689266497835,0.060563324676661257,0.09133915163847961,0.80192608016658
2025-09-17 00:00:00+00:00,288.39630126953125,4149600,GE,GE 에어로스페이스,Industrials,stock,-0.011844167805290962,0.012685600410349702,0.021488377995352748,0.08863256501064254,0.29416167664670656
2025-09-18 00:00:00+00:00,295.95733642578125,3977500,GE,GE 에어로스페이스,Industrials,stock,0.026217517780103394,0.013574825943534841,0.055156994632674206,0.11503526333096481,-0.009783907588129859
2025-09-19 00:00:00+00:00,299.9919128417969,9652600,GE,GE 에어로스페이스,Industrials,stock,0.013632290602221264,0.013681491700711687,0.06904756130544687,0.12068774853161135,1.9703049512262671
2025-09-22 00:00:00+00:00,299.8723449707031,4192800,GE,GE 에어로스페이스,Industrials,stock,-0.0003985703146498487,0.013373849400023152,0.04965463963062722,0.12940375556959838,0.12812785879567357
2025-09-23 00:00:00+00:00,304.46478271484375,3637400,GE,GE 에어로스페이스,Industrials,stock,0.015314642450904525,0.013447200034173502,0.04321258425706809,0.14635614581644485,-0.3432399248880543
2025-09-24 00:00:00+00:00,299.15509033203125,5645500,GE,GE 에어로스페이스,Industrials,stock,-0.017439430384910803,0.013585016437769588,0.0373055722807103,0.09622541011242935,0.3604925775978407
2025-09-25 00:00:00+00:00,296.0469970703125,4504500,GE,GE 에어로스페이스,Industrials,stock,-0.010389571704325973,0.013924019648872733,0.00030295124835921783,0.08717756302151836,0.13249528598365812
2025-09-26 00:00:00+00:00,293.85540771484375,3817600,GE,GE 에어로스페이스,Industrials,stock,-0.007402842714693159,0.014097830767297601,-0.020455568514572753,0.0687681697339515,-0.6045003418768
2025-09-29 00:00:00+00:00,292.8679504394531,3860800,GE,GE 에어로스페이스,Industrials,stock,-0.0033603508714356023,0.014109107117702965,-0.023357920957780554,0.06827312321628831,-0.07918336195382558
2025-09-30 00:00:00+00:00,300.039306640625,4112400,GE,GE 에어로스페이스,Industrials,stock,0.024486654106095074,0.014852234441409476,-0.0145352642586698,0.09367649820191737,0.13058778248199254
2025-10-01 00:00:00+00:00,300.0991516113281,3633300,GE,GE 에어로스페이스,Industrials,stock,0.00019945710238156167,0.01487385904947716,0.0031557587011106225,0.09175402083799167,-0.3564254716145603
2025-10-02 00:00:00+00:00,298.6728515625,2508200,GE,GE 에어로스페이스,Industrials,stock,-0.004752762682499689,0.014344189261204603,0.008869721760980553,0.062160095131850834,-0.4431790431790432
2025-10-03 00:00:00+00:00,296.2292175292969,2817000,GE,GE 에어로스페이스,Industrials,stock,-0.008181640950690072,0.014223491602801218,0.008078155964230671,0.0649388705953291,-0.26210184409052806
2025-10-06 00:00:00+00:00,297.446044921875,2759800,GE,GE 에어로스페이스,Industrials,stock,0.004107722400670255,0.013800084532948089,0.015631940864653693,0.0816315840872166,-0.2851740571902196
2025-10-07 00:00:00+00:00,300.9569091796875,2578800,GE,GE 에어로스페이스,Industrials,stock,0.011803365073267846,0.013882370464894244,0.003058274428562102,0.09364576312124595,-0.37292092208929095
2025-10-08 00:00:00+00:00,301.7747802734375,2658600,GE,GE 에어로스페이스,Industrials,stock,0.0027175687575315965,0.012939296758378483,0.005583583469371378,0.06887442545014677,-0.26826851622491954
2025-10-09 00:00:00+00:00,298.5731201171875,4292500,GE,GE 에어로스페이스,Industrials,stock,-0.010609435796288147,0.013135080923183055,-0.0003339153350924162,0.06448287413870757,0.7113866517821545
2025-10-10 00:00:00+00:00,290.7334899902344,3380000,GE,GE 에어로스페이스,Industrials,stock,-0.02625698563847989,0.014695462665728106,-0.018552280510679142,0.036054357331254616,0.19985800496982598
2025-10-13 00:00:00+00:00,296.7578430175781,2604100,GE,GE 에어로스페이스,Industrials,stock,0.020721221444237825,0.014860297161294278,-0.002313703328876482,0.03875282931012003,-0.05641713167620843
2025-10-14 00:00:00+00:00,299.30120849609375,2516500,GE,GE 에어로스페이스,Industrials,stock,0.008570508036631619,0.014229487782521127,-0.005501454304892572,0.02552020763237839,-0.024158523344191107
2025-10-15 00:00:00+00:00,299.3410949707031,2773000,GE,GE 에어로스페이스,Industrials,stock,0.0001332653309680243,0.013892723655643405,-0.008064574847935324,0.03795053422319383,0.043030166252915114
2025-10-16 00:00:00+00:00,299.06182861328125,2623100,GE,GE 에어로스페이스,Industrials,stock,-0.0009329369141554134,0.012669887552634792,0.0016368134408815127,0.010489661195739686,-0.3889108910891089
2025-10-17 00:00:00+00:00,299.361083984375,3949300,GE,GE 에어로스페이스,Industrials,stock,0.0010006471654417926,0.012295247630198788,0.029675267181742404,-0.00210281954418734,0.16843195266272182
2025-10-20 00:00:00+00:00,301.89447021484375,5058700,GE,GE 에어로스페이스,Industrials,stock,0.00846264383048867,0.012440201883372469,0.017309153972255187,0.0067432868620751485,0.9425905303175761
2025-10-21 00:00:00+00:00,305.834228515625,6726600,GE,GE 에어로스페이스,Industrials,stock,0.013050117473094147,0.012306993654907108,0.021827576481758593,0.0044978791588643485,1.6729982118021063
2025-10-22 00:00:00+00:00,297.1169128417969,5212200,GE,GE 에어로스페이스,Industrials,stock,-0.028503401061868883,0.013350590726839723,-0.007430259881704315,-0.006813113184777175,0.8796249549224666
2025-10-23 00:00:00+00:00,305.5948486328125,3091000,GE,GE 에어로스페이스,Industrials,stock,0.02853400605818024,0.014576504773878876,0.021845048061881256,0.03225113464073526,0.1783767298234913
2025-10-24 00:00:00+00:00,303.08135986328125,3586800,GE,GE 에어로스페이스,Industrials,stock,-0.00822490555968547,0.014604624407909564,0.0124273864504727,0.031396230616216325,-0.09178841820069383
2025-10-27 00:00:00+00:00,312.0281066894531,4244400,GE,GE 에어로스페이스,Industrials,stock,0.02951929089340144,0.015811824558430755,0.03356681713115761,0.06542250943215144,-0.16097020973767961
2025-10-28 00:00:00+00:00,308.98602294921875,3058100,GE,GE 에어로스페이스,Industrials,stock,-0.009749390119083157,0.015239381703661748,0.010305564713573911,0.0298184808142814,-0.5453721047780453
2025-10-29 00:00:00+00:00,313.46435546875,3596800,GE,GE 에어로스페이스,Industrials,stock,0.014493641093491272,0.015504098676634853,0.05502023587481708,0.044535960150702936,-0.3099267104101915
2025-10-30 00:00:00+00:00,309.9435119628906,3782000,GE,GE 에어로스페이스,Industrials,stock,-0.011232037851941268,0.01572523421059882,0.01423015914546144,0.03773580471552207,0.2235522484632806
2025-10-31 00:00:00+00:00,308.148193359375,4023800,GE,GE 에어로스페이스,Industrials,stock,-0.005792405823066837,0.015652954956097035,0.016717733807118274,0.04023565240960525,0.12183561949369914
2025-11-03 00:00:00+00:00,307.8190612792969,3297600,GE,GE 에어로스페이스,Industrials,stock,-0.0010680967377740824,0.015660635134621098,-0.013489314968491928,0.034873606607028096,-0.22307039864291778
2025-11-04 00:00:00+00:00,303.4105529785156,3938200,GE,GE 에어로스페이스,Industrials,stock,-0.014321752143806377,0.01587323995805167,-0.01804440834406107,0.008152807674414175,0.2877930741309964
2025-11-05 00:00:00+00:00,304.3181457519531,4711100,GE,GE 에어로스페이스,Industrials,stock,0.0029913025915804248,0.01587534735012448,-0.029177830133572225,0.008428025284985985,0.3098031583629892
2025-11-06 00:00:00+00:00,304.4777526855469,3467800,GE,GE 에어로스페이스,Industrials,stock,0.000524473929082836,0.015657543855999486,-0.01763469492466152,0.019776169288252987,-0.08307773664727658
2025-11-07 00:00:00+00:00,306.4725341796875,4766500,GE,GE 에어로스페이스,Industrials,stock,0.006551485212125785,0.014300854271565982,-0.005437835482401399,0.054135642199258927,0.18457676822903712
2025-11-10 00:00:00+00:00,311.1304626464844,3716400,GE,GE 에어로스페이스,Industrials,stock,0.01519851845537934,0.013985141792493447,0.01075762284968751,0.04843214751380609,0.12700145560407572
2025-11-11 00:00:00+00:00,309.9136047363281,2682200,GE,GE 에어로스페이스,Industrials,stock,-0.003911085722065333,0.013976613459273955,0.021433175919471026,0.035457244872343585,-0.31892742877456703
2025-11-12 00:00:00+00:00,308.218017578125,3884500,GE,GE 에어로스페이스,Industrials,stock,-0.005471160776067574,0.014068433234907344,0.012815114315761544,0.02965487451126836,-0.17545796098575706
2025-11-13 00:00:00+00:00,303.380615234375,4153300,GE,GE 에어로스페이스,Industrials,stock,-0.015694742253424043,0.01458368171045986,-0.003603341923982706,0.014441116210382132,0.1976757598477421
2025-11-14 00:00:00+00:00,304.0289306640625,2803300,GE,GE 에어로스페이스,Industrials,stock,0.0021369705153595486,0.014586644500884968,-0.00797331976963489,0.015592697011783674,-0.41187454106786947
2025-11-17 00:00:00+00:00,299.3511047363281,3076600,GE,GE 에어로스페이스,Industrials,stock,-0.015386121042879175,0.014905018104151705,-0.037859866918721785,-0.008424683886079865,-0.1721558497470671
2025-11-18 00:00:00+00:00,295.2417907714844,4053600,GE,GE 에어로스페이스,Industrials,stock,-0.013727405377251811,0.014843566983078985,-0.04734162599065761,-0.03463457244648949,0.5112966967414809
2025-11-19 00:00:00+00:00,300.039306640625,2952600,GE,GE 에어로스페이스,Industrials,stock,0.016249447128079186,0.0139284576371815,-0.026535473175012925,0.00983583792277809,-0.23990217531213798
2025-11-20 00:00:00+00:00,289.8657531738281,3733900,GE,GE 에어로스페이스,Industrials,stock,-0.033907402269071185,0.014325482968434982,-0.044547546487457845,-0.05147042081813258,-0.10097994365925889
2025-11-21 00:00:00+00:00,286.6940002441406,5604100,GE,GE 에어로스페이스,Industrials,stock,-0.010942144406363985,0.014394941883986781,-0.05701737128127504,-0.05406917676010459,0.9991081939143154
2025-11-24 00:00:00+00:00,293.2868347167969,11909200,GE,GE 에어로스페이스,Industrials,stock,0.022996067120490737,0.01368335753338857,-0.020258051243447817,-0.06006276861240756,2.8708964441266334
2025-11-25 00:00:00+00:00,292.6784362792969,4693100,GE,GE 에어로스페이스,Industrials,stock,-0.0020744144144331234,0.013591514059802927,-0.008682221055119954,-0.0527777486964256,0.15776100256562064
2025-11-26 00:00:00+00:00,295.8501892089844,4113700,GE,GE 에어로스페이스,Industrials,stock,0.010836988778567758,0.01337201696857237,-0.013961895454778439,-0.0561919272557343,0.3932466300887354
2025-11-28 00:00:00+00:00,297.67547607421875,1376400,GE,GE 에어로스페이스,Industrials,stock,0.006169632238920197,0.013360774827702756,0.02694255121510425,-0.03958152184240826,-0.6313773802190739
2025-12-01 00:00:00+00:00,287.701416015625,3756300,GE,GE 에어로스페이스,Industrials,stock,-0.033506488979652915,0.015105476113409502,0.0035139060134725675,-0.06635371481767582,-0.32972288146178685
2025-12-02 00:00:00+00:00,288.56915283203125,4255800,GE,GE 에어로스페이스,Industrials,stock,0.0030161020005516903,0.015164980174414082,-0.016085556275722723,-0.06253644061957353,-0.6426460215631613
2025-12-03 00:00:00+00:00,287.74127197265625,4059500,GE,GE 에어로스페이스,Industrials,stock,-0.0028689166920654596,0.01493394995457387,-0.016868903529090873,-0.051643823367504615,-0.13500671198141956
2025-12-04 00:00:00+00:00,291.1025390625,4195300,GE,GE 에어로스페이스,Industrials,stock,0.01168156054499958,0.015226936364324518,-0.016047480514304158,-0.04342694273717429,0.019836157230716855
2025-12-05 00:00:00+00:00,283.2030944824219,5220300,GE,GE 에어로스페이스,Industrials,stock,-0.027136295703632185,0.016200469036483287,-0.048617984197624975,-0.06987261964290925,2.792720139494333
2025-12-08 00:00:00+00:00,286.4446716308594,4333200,GE,GE 에어로스페이스,Industrials,stock,0.011446121923073482,0.01639592696035214,-0.00436822453698793,-0.06534961640995085,0.1535819822697868
2025-12-09 00:00:00+00:00,284.5695495605469,3553400,GE,GE 에어로스페이스,Industrials,stock,-0.006546192881286883,0.015819385591855195,-0.013860120640865725,-0.08536905341897294,-0.16504534987546404
2025-12-10 00:00:00+00:00,282.8639831542969,5807400,GE,GE 에어로스페이스,Industrials,stock,-0.005993495821615014,0.01582332212065526,-0.016950258073589297,-0.08728116858582202,0.4305702672742948
2025-12-11 00:00:00+00:00,287.6715087890625,5971500,GE,GE 에어로스페이스,Industrials,stock,0.016995891739752578,0.01652779665979028,-0.011786328915189714,-0.06666225728953212,0.42337854265487573
2025-12-12 00:00:00+00:00,299.03192138671875,9381900,GE,GE 에어로스페이스,Industrials,stock,0.039490920200882185,0.01880195940904899,0.05589213964354944,-0.014334119021733427,0.7971955634733636
2025-12-15 00:00:00+00:00,300.1988830566406,6808600,GE,GE 에어로스페이스,Industrials,stock,0.0039024652101027346,0.01881939211917721,0.04801699171945595,-0.012597641938404514,0.571263731191729
2025-12-16 00:00:00+00:00,297.9547119140625,5271300,GE,GE 에어로스페이스,Industrials,stock,-0.007475614565010558,0.018570780450623676,0.047036523669471864,-0.0046647324836017745,0.48345246805876063
2025-12-17 00:00:00+00:00,291.4217224121094,3802500,GE,GE 에어로스페이스,Industrials,stock,-0.021926115750897757,0.018974239561912177,0.030253902113597908,-0.012938779260865951,-0.34523194544891
2025-12-18 00:00:00+00:00,300.90704345703125,4495100,GE,GE 에어로스페이스,Industrials,stock,0.032548435190113745,0.020050095975783968,0.046009195431563565,0.002892077128566317,-0.2472410617097882
2025-12-19 00:00:00+00:00,306.4126892089844,8856400,GE,GE 에어로스페이스,Industrials,stock,0.018296832432702193,0.01871096603062004,0.024682207130390488,0.057084825833955355,-0.056012108421535034
2025-12-22 00:00:00+00:00,313.9132080078125,6959900,GE,GE 에어로스페이스,Industrials,stock,0.024478486247390796,0.019001345910907165,0.045684130505523335,0.09494167209810023,0.022221895837617023
2025-12-23 00:00:00+00:00,314.71112060546875,2724800,GE,GE 에어로스페이스,Industrials,stock,0.00254182550240567,0.018509803439788173,0.05623810606572732,0.07304891782598966,-0.48308766338474385
2025-12-24 00:00:00+00:00,315.9279479980469,878500,GE,GE 에어로스페이스,Industrials,stock,0.003866489974161391,0.01845996439687983,0.0840919660452848,0.07943705048554883,-0.7689677843523998
2025-12-26 00:00:00+00:00,314.3221435546875,1882300,GE,GE 에어로스페이스,Industrials,stock,-0.005082818577890724,0.018492427830955702,0.044582206995004814,0.062436851553455686,-0.5812551444906676
2025-12-29 00:00:00+00:00,311.12677001953125,2773200,GE,GE 에어로스페이스,Industrials,stock,-0.01016591926683752,0.018713559885881553,0.01538474409371382,0.04518778007080004,-0.6868705117203379
2025-12-30 00:00:00+00:00,311.33648681640625,3155100,GE,GE 에어로스페이스,Industrials,stock,0.000674055777527105,0.016718299706852277,-0.008208387304755038,0.08215138850584469,-0.5466745211856492
2025-12-31 00:00:00+00:00,307.5819396972656,2555700,GE,GE 에어로스페이스,Industrials,stock,-0.012059451038113234,0.01710452780217686,-0.022653094985926714,0.0658864146726772,-0.062059600704638895
2026-01-02 00:00:00+00:00,320.283447265625,4340100,GE,GE 에어로스페이스,Industrials,stock,0.04129471184446243,0.019006650564325565,0.013786368997038112,0.11309526461001118,3.9403528742174156
2026-01-05 00:00:00+00:00,323.8482666015625,5628200,GE,GE 에어로스페이스,Industrials,stock,0.011130201596028844,0.018997673949561505,0.030306878602772036,0.11248863594429848,1.9900653455878445
2026-01-06 00:00:00+00:00,327.0635681152344,4324700,GE,GE 에어로스페이스,Industrials,stock,0.009928419711530356,0.017384315905312593,0.051222844291742176,0.15487286151647206,0.5594619933650655
2026-01-07 00:00:00+00:00,323.16925048828125,4656800,GE,GE 에어로스페이스,Industrials,stock,-0.01190691353792439,0.01787333047575573,0.03800635059793911,0.12820828067190848,0.4759595575417579
2026-01-08 00:00:00+00:00,313.9826354980469,5771700,GE,GE 에어로스페이스,Industrials,stock,-0.02842663705273374,0.01930673012767224,0.020809725717579663,0.10335992021255214,1.2583636577063038
2026-01-09 00:00:00+00:00,321.1222229003906,3508000,GE,GE 에어로스페이스,Industrials,stock,0.022738796975249276,0.019505343225634332,0.0026188541491187767,0.1352531323340116,-0.1917236930024654
2026-01-12 00:00:00+00:00,323.698486328125,4125300,GE,GE 에어로스페이스,Industrials,stock,0.008022688073299422,0.019354852762323814,-0.00046250138995429513,0.12523651608988362,-0.26703031164493085
2026-01-13 00:00:00+00:00,326.7540283203125,2783900,GE,GE 에어로스페이스,Industrials,stock,0.009439469510185372,0.017723389417273545,-0.0009464208951968089,0.09270617934378489,-0.35627904825768264
2026-01-14 00:00:00+00:00,318.4161682128906,3923600,GE,GE 에어로스페이스,Industrials,stock,-0.02551723738581846,0.018961187932858573,-0.014707718225694832,0.06068405375383357,-0.15744717402508157
2026-01-15 00:00:00+00:00,319.474609375,4044900,GE,GE 에어로스페이스,Industrials,stock,0.003324081085611441,0.018796625615881742,0.017491329952822543,0.0722253973521465,-0.2991839492697126
2026-01-16 00:00:00+00:00,324.6470642089844,4109700,GE,GE 에어로스페이스,Industrials,stock,0.01619050366507513,0.01798050436536896,0.010976634618299563,0.11401120521101693,0.17152223489167606
2026-01-20 00:00:00+00:00,311.88568115234375,10372200,GE,GE 에어로스페이스,Industrials,stock,-0.03930848131257325,0.01942616257499851,-0.03649323575707708,0.03648514693834426,1.5142898698276488
2026-01-21 00:00:00+00:00,318.0367126464844,9783900,GE,GE 에어로스페이스,Industrials,stock,0.019722070828689597,0.019491699485531734,-0.026678525490993032,0.03793584223782598,2.5144581342720644
2026-01-22 00:00:00+00:00,294.5708923339844,13939000,GE,GE 에어로스페이스,Industrials,stock,-0.07378336959036413,0.025112753616035054,-0.07488713909453082,-0.061616762787970236,2.552604750739117
